None,ticker,date,open,high,low,close,volume,dividends,closeunadj,lastupdated
2436,SPY,2011-05-25,131.42,132.94,131.38,132.39,151050100.0,0.0,132.39,2020-08-06
2437,SPY,2011-05-24,132.44,132.73,131.7,131.95,147199600.0,0.0,131.95,2020-08-06
2438,SPY,2011-05-23,131.98,132.72,131.59,132.06,168700000.0,0.0,132.06,2020-08-06
2439,SPY,2011-05-20,134.33,134.68,133.36,133.61,182594900.0,0.0,133.61,2020-08-06
2440,SPY,2011-05-19,134.8,135.03,133.94,134.68,119489500.0,0.0,134.68,2020-08-06
2441,SPY,2011-05-18,133.24,134.5,132.95,134.36,135217900.0,0.0,134.36,2020-08-06
2442,SPY,2011-05-17,132.69,133.35,132.12,133.17,192686200.0,0.0,133.17,2020-08-06
2443,SPY,2011-05-16,133.56,134.61,132.97,133.19,141675400.0,0.0,133.19,2020-08-06
2444,SPY,2011-05-13,135.15,135.34,133.56,134.04,157444900.0,0.0,134.04,2020-08-06
2445,SPY,2011-05-12,134.08,135.36,133.39,135.08,171550700.0,0.0,135.08,2020-08-06
2446,SPY,2011-05-11,135.67,135.69,133.82,134.44,193564200.0,0.0,134.44,2020-08-06
2447,SPY,2011-05-10,135.17,136.11,135.0,135.87,114806900.0,0.0,135.87,2020-08-06
2448,SPY,2011-05-09,134.19,135.11,133.98,134.72,114104500.0,0.0,134.72,2020-08-06
2449,SPY,2011-05-06,134.94,135.63,133.68,134.2,222787200.0,0.0,134.2,2020-08-06
2450,SPY,2011-05-05,134.08,134.95,133.02,133.61,226900000.0,0.0,133.61,2020-08-06
2451,SPY,2011-05-04,135.67,135.73,134.23,134.83,182678500.0,0.0,134.83,2020-08-06
2452,SPY,2011-05-03,135.96,136.19,135.04,135.73,138375000.0,0.0,135.73,2020-08-06
2453,SPY,2011-05-02,137.07,137.18,135.95,136.22,126278700.0,0.0,136.22,2020-08-06
2454,SPY,2011-04-29,136.16,136.57,135.98,136.43,115094100.0,0.0,136.43,2020-08-06
2455,SPY,2011-04-28,135.43,136.29,135.41,136.11,124791100.0,0.0,136.11,2020-08-06
2456,SPY,2011-04-27,135.05,135.87,134.5,135.67,143031000.0,0.0,135.67,2020-08-06
2457,SPY,2011-04-26,134.05,135.06,133.91,134.79,146600000.0,0.0,134.79,2020-08-06
2458,SPY,2011-04-25,133.68,133.86,133.2,133.64,65757100.0,0.0,133.64,2020-08-06
2459,SPY,2011-04-21,133.79,133.84,133.1,133.78,135935400.0,0.0,133.78,2020-08-06
2460,SPY,2011-04-20,132.88,133.39,132.79,133.1,156133800.0,0.0,133.1,2020-08-06
2461,SPY,2011-04-19,130.76,131.35,130.44,131.31,124258800.0,0.0,131.31,2020-08-06
2462,SPY,2011-04-18,130.59,132.03,129.51,130.56,210759300.0,0.0,130.56,2020-08-06
2463,SPY,2011-04-15,131.8,132.37,131.41,132.04,170006700.0,0.0,132.04,2020-08-06
2464,SPY,2011-04-14,130.7,131.76,130.27,131.56,161220400.0,0.0,131.56,2020-08-06
2465,SPY,2011-04-13,132.08,132.18,130.96,131.46,162059000.0,0.0,131.46,2020-08-06
2466,SPY,2011-04-12,131.72,131.98,130.99,131.47,161187400.0,0.0,131.47,2020-08-06
2467,SPY,2011-04-11,133.0,133.45,132.14,132.46,121385400.0,0.0,132.46,2020-08-06
2468,SPY,2011-04-08,133.91,133.99,132.31,132.86,147945400.0,0.0,132.86,2020-08-06
2469,SPY,2011-04-07,133.42,133.98,132.66,133.32,170731500.0,0.0,133.32,2020-08-06
2470,SPY,2011-04-06,133.88,134.0,133.12,133.66,120411600.0,0.0,133.66,2020-08-06
2471,SPY,2011-04-05,133.0,133.83,132.94,133.24,120791500.0,0.0,133.24,2020-08-06
2472,SPY,2011-04-04,133.43,133.67,132.88,133.26,100768900.0,0.0,133.26,2020-08-06
2473,SPY,2011-04-01,133.41,133.77,132.83,133.15,153850100.0,0.0,133.15,2020-08-06
2474,SPY,2011-03-31,132.6,132.96,132.45,132.59,132537100.0,0.0,132.59,2020-08-06
2475,SPY,2011-03-30,132.55,133.16,132.36,132.77,135835000.0,0.0,132.77,2020-08-06
2476,SPY,2011-03-29,130.87,131.9,130.44,131.86,129798800.0,0.0,131.86,2020-08-06
2477,SPY,2011-03-28,131.58,131.92,130.94,130.98,109762400.0,0.0,130.98,2020-08-06
2478,SPY,2011-03-25,131.24,131.87,130.89,131.3,155642800.0,0.0,131.3,2020-08-06
2479,SPY,2011-03-24,130.4,131.09,129.67,130.9,159129800.0,0.0,130.9,2020-08-06
2480,SPY,2011-03-23,128.93,130.0,128.32,129.66,148603100.0,0.0,129.66,2020-08-06
2481,SPY,2011-03-22,129.72,129.89,129.17,129.29,129538600.0,0.0,129.29,2020-08-06
2482,SPY,2011-03-21,129.35,130.01,129.2,129.74,153992600.0,0.0,129.74,2020-08-06
2483,SPY,2011-03-18,128.84,128.88,127.51,127.76,230435400.0,0.553,127.76,2020-08-06
2484,SPY,2011-03-17,128.0,128.39,127.1,127.85,254303700.0,0.0,127.85,2020-08-06
2485,SPY,2011-03-16,128.15,128.57,125.28,126.18,468670300.0,0.0,126.18,2020-08-06
2486,SPY,2011-03-15,126.59,129.33,126.5,128.56,359585400.0,0.0,128.56,2020-08-06
2487,SPY,2011-03-14,129.99,130.48,129.06,130.05,234974100.0,0.0,130.05,2020-08-06
2488,SPY,2011-03-11,129.52,131.31,129.49,130.84,225621800.0,0.0,130.84,2020-08-06
2489,SPY,2011-03-10,131.0,131.18,129.81,129.94,301291800.0,0.0,129.94,2020-08-06
2490,SPY,2011-03-09,132.32,132.8,131.6,132.39,153806000.0,0.0,132.39,2020-08-06
2491,SPY,2011-03-08,131.64,133.0,131.07,132.58,174615000.0,0.0,132.58,2020-08-06
2492,SPY,2011-03-07,132.86,133.16,130.74,131.43,216790400.0,0.0,131.43,2020-08-06
2493,SPY,2011-03-04,133.37,133.63,131.6,132.47,277202300.0,0.0,132.47,2020-08-06
2494,SPY,2011-03-03,132.4,133.62,132.39,133.47,176480100.0,0.0,133.47,2020-08-06
2495,SPY,2011-03-02,130.75,131.82,130.35,131.21,200277400.0,0.0,131.21,2020-08-06
2496,SPY,2011-03-01,133.57,133.69,130.89,130.93,258565500.0,0.0,130.93,2020-08-06
2497,SPY,2011-02-28,132.82,133.32,132.38,133.15,141585500.0,0.0,133.15,2020-08-06
2498,SPY,2011-02-25,131.48,132.41,131.4,132.33,141686900.0,0.0,132.33,2020-08-06
2499,SPY,2011-02-24,130.88,131.44,129.7,130.93,260431400.0,0.0,130.93,2020-08-06
2500,SPY,2011-02-23,131.75,132.07,130.21,131.02,227584000.0,0.0,131.02,2020-08-06
2501,SPY,2011-02-22,133.12,134.56,131.47,131.83,233116400.0,0.0,131.83,2020-08-06
2502,SPY,2011-02-18,134.37,134.69,134.06,134.53,130002400.0,0.0,134.53,2020-08-06
2503,SPY,2011-02-17,133.46,134.43,133.34,134.25,109810500.0,0.0,134.25,2020-08-06
2504,SPY,2011-02-16,133.46,134.01,133.19,133.85,130183500.0,0.0,133.85,2020-08-06
2505,SPY,2011-02-15,133.02,133.22,132.32,133.01,119575400.0,0.0,133.01,2020-08-06
2506,SPY,2011-02-14,133.03,133.54,132.88,133.43,101690700.0,0.0,133.43,2020-08-06
2507,SPY,2011-02-11,131.8,133.28,131.77,133.11,137710300.0,0.0,133.11,2020-08-06
2508,SPY,2011-02-10,131.6,132.47,131.3,132.32,162708500.0,0.0,132.32,2020-08-06
2509,SPY,2011-02-09,132.21,132.63,131.61,132.27,146436700.0,0.0,132.27,2020-08-06
2510,SPY,2011-02-08,132.09,132.64,131.73,132.57,99072800.0,0.0,132.57,2020-08-06
2511,SPY,2011-02-07,131.44,132.4,131.43,131.97,112439100.0,0.0,131.97,2020-08-06
2512,SPY,2011-02-04,130.83,131.2,130.23,131.15,134634800.0,0.0,131.15,2020-08-06
2513,SPY,2011-02-03,130.26,130.98,129.57,130.78,145886700.0,0.0,130.78,2020-08-06
2514,SPY,2011-02-02,130.4,130.84,130.33,130.49,118323600.0,0.0,130.49,2020-08-06
2515,SPY,2011-02-01,129.46,130.97,129.38,130.74,167194300.0,0.0,130.74,2020-08-06
2516,SPY,2011-01-31,128.07,128.78,127.75,128.68,149249200.0,0.0,128.68,2020-08-06
2517,SPY,2011-01-28,130.14,130.35,127.51,127.72,295637300.0,0.0,127.72,2020-08-06
2518,SPY,2011-01-27,129.7,130.21,129.47,129.99,123302700.0,0.0,129.99,2020-08-06
2519,SPY,2011-01-26,129.49,130.05,129.23,129.67,141281500.0,0.0,129.67,2020-08-06
2520,SPY,2011-01-25,128.76,129.28,128.11,129.17,167552200.0,0.0,129.17,2020-08-06
2521,SPY,2011-01-24,128.29,129.25,128.26,129.1,113715500.0,0.0,129.1,2020-08-06
2522,SPY,2011-01-21,128.88,129.17,128.23,128.37,151462900.0,0.0,128.37,2020-08-06
2523,SPY,2011-01-20,127.96,128.4,127.13,128.08,175745700.0,0.0,128.08,2020-08-06
2524,SPY,2011-01-19,129.41,129.54,127.91,128.25,151958400.0,0.0,128.25,2020-08-06
2525,SPY,2011-01-18,129.18,129.64,129.03,129.52,114401300.0,0.0,129.52,2020-08-06
2526,SPY,2011-01-14,128.19,129.33,128.1,129.3,117677900.0,0.0,129.3,2020-08-06
2527,SPY,2011-01-13,128.63,128.69,128.05,128.37,129048400.0,0.0,128.37,2020-08-06
2528,SPY,2011-01-12,128.21,128.72,127.46,128.58,107929200.0,0.0,128.58,2020-08-06
2529,SPY,2011-01-11,127.44,127.74,126.95,127.43,110287000.0,0.0,127.43,2020-08-06
2530,SPY,2011-01-10,126.58,127.16,126.2,126.98,122401700.0,0.0,126.98,2020-08-06
2531,SPY,2011-01-07,127.56,127.77,126.15,127.14,156034600.0,0.0,127.14,2020-08-06
2532,SPY,2011-01-06,127.69,127.83,127.01,127.39,122519000.0,0.0,127.39,2020-08-06
2533,SPY,2011-01-05,126.58,127.72,126.46,127.64,133975300.0,0.0,127.64,2020-08-06
2534,SPY,2011-01-04,127.33,127.37,126.19,126.98,137409700.0,0.0,126.98,2020-08-06
2535,SPY,2011-01-03,126.71,127.6,125.7,127.05,138725200.0,0.0,127.05,2020-08-06
2536,SPY,2010-12-31,125.53,125.87,125.33,125.75,91218900.0,0.0,125.75,2020-08-06
2537,SPY,2010-12-30,125.8,126.13,125.53,125.72,76616900.0,0.0,125.72,2020-08-06
2538,SPY,2010-12-29,125.98,126.2,125.9,125.92,58033100.0,0.0,125.92,2020-08-06
2539,SPY,2010-12-28,125.9,125.95,125.5,125.83,55309100.0,0.0,125.83,2020-08-06
2540,SPY,2010-12-27,125.13,125.77,125.04,125.65,58126000.0,0.0,125.65,2020-08-06
2541,SPY,2010-12-23,125.64,125.78,125.29,125.6,70053700.0,0.0,125.6,2020-08-06
2542,SPY,2010-12-22,125.48,125.82,125.41,125.78,78878100.0,0.0,125.78,2020-08-06
2543,SPY,2010-12-21,124.99,125.47,124.87,125.39,94965500.0,0.0,125.39,2020-08-06
2544,SPY,2010-12-20,124.64,124.9,123.98,124.6,119085500.0,0.0,124.6,2020-08-06
2545,SPY,2010-12-17,124.08,124.46,123.82,124.3,141075300.0,0.653,124.3,2020-08-06
2546,SPY,2010-12-16,124.18,124.91,123.75,124.82,185035200.0,0.0,124.82,2020-08-06
2547,SPY,2010-12-15,124.44,124.93,123.89,124.1,160823100.0,0.0,124.1,2020-08-06
2548,SPY,2010-12-14,124.75,125.23,124.29,124.67,147249600.0,0.0,124.67,2020-08-06
2549,SPY,2010-12-13,125.05,125.2,124.52,124.56,133812700.0,0.0,124.56,2020-08-06
2550,SPY,2010-12-10,124.14,124.6,123.73,124.48,117571700.0,0.0,124.48,2020-08-06
2551,SPY,2010-12-09,123.97,124.02,123.15,123.76,123705100.0,0.0,123.76,2020-08-06
2552,SPY,2010-12-08,122.98,123.38,122.41,123.28,138019200.0,0.0,123.28,2020-08-06
2553,SPY,2010-12-07,123.94,124.01,122.76,122.83,206581000.0,0.0,122.83,2020-08-06
2554,SPY,2010-12-06,122.63,123.04,122.5,122.76,103050500.0,0.0,122.76,2020-08-06
2555,SPY,2010-12-03,122.14,123.03,122.11,122.89,151288900.0,0.0,122.89,2020-08-06
2556,SPY,2010-12-02,121.2,122.65,121.13,122.56,191213600.0,0.0,122.56,2020-08-06
2557,SPY,2010-12-01,120.2,121.24,120.19,121.01,221037200.0,0.0,121.01,2020-08-06
2558,SPY,2010-11-30,117.98,119.17,117.81,118.49,233930700.0,0.0,118.49,2020-08-06
2559,SPY,2010-11-29,118.5,119.48,117.74,119.16,223642300.0,0.0,119.16,2020-08-06
2560,SPY,2010-11-26,119.16,119.81,118.8,118.8,76007800.0,0.0,118.8,2020-08-06
2561,SPY,2010-11-24,119.2,120.23,119.18,120.2,140046100.0,0.0,120.2,2020-08-06
2562,SPY,2010-11-23,118.77,119.02,117.99,118.45,222309000.0,0.0,118.45,2020-08-06
2563,SPY,2010-11-22,119.69,120.24,118.77,120.19,181361000.0,0.0,120.19,2020-08-06
2564,SPY,2010-11-19,119.9,120.34,119.25,120.29,156852900.0,0.0,120.29,2020-08-06
2565,SPY,2010-11-18,119.36,120.39,119.35,119.96,197723700.0,0.0,119.96,2020-08-06
2566,SPY,2010-11-17,118.21,118.71,117.86,118.22,172308900.0,0.0,118.22,2020-08-06
2567,SPY,2010-11-16,119.29,119.49,117.59,118.16,299566200.0,0.0,118.16,2020-08-06
2568,SPY,2010-11-15,120.58,121.05,119.98,120.03,163940800.0,0.0,120.03,2020-08-06
2569,SPY,2010-11-12,120.82,121.35,119.65,120.2,239068800.0,0.0,120.2,2020-08-06
2570,SPY,2010-11-11,121.05,121.82,120.68,121.64,158017600.0,0.0,121.64,2020-08-06
2571,SPY,2010-11-10,121.58,122.16,120.66,122.1,221387400.0,0.0,122.1,2020-08-06
2572,SPY,2010-11-09,122.82,122.95,121.12,121.61,186621600.0,0.0,121.61,2020-08-06
2573,SPY,2010-11-08,122.34,122.69,121.94,122.49,156107100.0,0.0,122.49,2020-08-06
2574,SPY,2010-11-05,122.34,122.92,122.18,122.72,180654100.0,0.0,122.72,2020-08-06
2575,SPY,2010-11-04,121.28,122.32,119.97,122.26,215039400.0,0.0,122.26,2020-08-06
2576,SPY,2010-11-03,119.68,120.02,118.45,119.95,226702800.0,0.0,119.95,2020-08-06
2577,SPY,2010-11-02,119.42,119.75,119.1,119.47,158345900.0,0.0,119.47,2020-08-06
2578,SPY,2010-11-01,119.07,119.75,117.85,118.53,174074800.0,0.0,118.53,2020-08-06
2579,SPY,2010-10-29,118.28,118.72,118.07,118.49,144305500.0,0.0,118.49,2020-08-06
2580,SPY,2010-10-28,119.06,119.11,117.83,118.4,168576000.0,0.0,118.4,2020-08-06
2581,SPY,2010-10-27,117.89,118.51,117.26,118.38,190024000.0,0.0,118.38,2020-08-06
2582,SPY,2010-10-26,118.1,118.84,117.87,118.72,158982900.0,0.0,118.72,2020-08-06
2583,SPY,2010-10-25,119.14,119.76,118.61,118.7,151145700.0,0.0,118.7,2020-08-06
2584,SPY,2010-10-22,118.31,118.53,118.0,118.35,108212400.0,0.0,118.35,2020-08-06
2585,SPY,2010-10-21,118.4,119.09,117.21,118.13,221585500.0,0.0,118.13,2020-08-06
2586,SPY,2010-10-20,116.94,118.44,116.87,117.87,200051800.0,0.0,117.87,2020-08-06
2587,SPY,2010-10-19,117.19,117.85,116.02,116.73,280604700.0,0.0,116.73,2020-08-06
2588,SPY,2010-10-18,117.74,118.67,117.31,118.28,141204800.0,0.0,118.28,2020-08-06
2589,SPY,2010-10-15,118.28,118.35,116.76,117.7,243705000.0,0.0,117.7,2020-08-06
2590,SPY,2010-10-14,117.81,118.01,116.72,117.46,217764300.0,0.0,117.46,2020-08-06
2591,SPY,2010-10-13,117.66,118.55,117.38,117.92,194347200.0,0.0,117.92,2020-08-06
2592,SPY,2010-10-12,116.27,117.35,115.65,117.01,182210000.0,0.0,117.01,2020-08-06
2593,SPY,2010-10-11,116.72,116.97,116.25,116.65,103098300.0,0.0,116.65,2020-08-06
2594,SPY,2010-10-08,116.05,116.86,115.61,116.54,177760100.0,0.0,116.54,2020-08-06
2595,SPY,2010-10-07,116.5,116.53,115.19,115.89,164860000.0,0.0,115.89,2020-08-06
2596,SPY,2010-10-06,116.02,116.33,115.56,116.03,148626600.0,0.0,116.03,2020-08-06
2597,SPY,2010-10-05,114.8,116.32,114.67,116.04,229634100.0,0.0,116.04,2020-08-06
2598,SPY,2010-10-04,114.37,114.85,113.18,113.75,166153200.0,0.0,113.75,2020-08-06
2599,SPY,2010-10-01,114.99,115.12,113.93,114.61,174638700.0,0.0,114.61,2020-08-06
2600,SPY,2010-09-30,115.05,115.79,113.59,114.13,287106700.0,0.0,114.13,2020-08-06
2601,SPY,2010-09-29,114.38,114.91,114.02,114.47,179665800.0,0.0,114.47,2020-08-06
2602,SPY,2010-09-28,114.42,115.04,113.18,114.67,209207500.0,0.0,114.67,2020-08-06
2603,SPY,2010-09-27,114.86,114.99,114.16,114.27,128761800.0,0.0,114.27,2020-08-06
2604,SPY,2010-09-24,113.75,114.9,113.65,114.82,209671800.0,0.0,114.82,2020-08-06
2605,SPY,2010-09-23,112.49,113.67,112.18,112.5,202354300.0,0.0,112.5,2020-08-06
2606,SPY,2010-09-22,113.8,114.44,113.1,113.42,191322400.0,0.0,113.42,2020-08-06
2607,SPY,2010-09-21,114.3,114.84,113.51,113.98,268389100.0,0.0,113.98,2020-08-06
2608,SPY,2010-09-20,112.88,114.46,112.52,114.21,214555200.0,0.0,114.21,2020-08-06
2609,SPY,2010-09-17,113.04,113.15,112.18,112.49,195836900.0,0.602,112.49,2020-08-06
2610,SPY,2010-09-16,112.73,113.12,112.35,113.05,199962900.0,0.0,113.05,2020-08-06
2611,SPY,2010-09-15,112.32,113.21,111.98,113.08,168608400.0,0.0,113.08,2020-08-06
2612,SPY,2010-09-14,112.5,113.29,112.08,112.65,209823600.0,0.0,112.65,2020-08-06
2613,SPY,2010-09-13,112.58,112.95,112.13,112.72,178503500.0,0.0,112.72,2020-08-06
2614,SPY,2010-09-10,111.12,111.61,110.87,111.48,127819000.0,0.0,111.48,2020-08-06
2615,SPY,2010-09-09,111.65,111.68,110.62,110.92,147017900.0,0.0,110.92,2020-08-06
2616,SPY,2010-09-08,109.86,110.85,109.81,110.41,149924400.0,0.0,110.41,2020-08-06
2617,SPY,2010-09-07,110.37,110.51,109.55,109.64,141973700.0,0.0,109.64,2020-08-06
2618,SPY,2010-09-03,110.54,110.99,109.95,110.89,212197300.0,0.0,110.89,2020-08-06
2619,SPY,2010-09-02,108.72,109.49,108.49,109.47,156112200.0,0.0,109.47,2020-08-06
2620,SPY,2010-09-01,106.73,108.61,106.66,108.46,256828100.0,0.0,108.46,2020-08-06
2621,SPY,2010-08-31,104.92,105.98,104.49,105.31,273933100.0,0.0,105.31,2020-08-06
2622,SPY,2010-08-30,106.58,106.91,105.3,105.31,167238600.0,0.0,105.31,2020-08-06
2623,SPY,2010-08-27,105.89,106.97,104.31,106.86,272649000.0,0.0,106.86,2020-08-06
2624,SPY,2010-08-26,106.44,106.58,104.88,105.23,224439500.0,0.0,105.23,2020-08-06
2625,SPY,2010-08-25,104.95,106.34,104.29,105.94,272234800.0,0.0,105.94,2020-08-06
2626,SPY,2010-08-24,105.95,106.39,104.97,105.53,280677800.0,0.0,105.53,2020-08-06
2627,SPY,2010-08-23,108.04,108.57,107.07,107.12,163490300.0,0.0,107.12,2020-08-06
2628,SPY,2010-08-20,107.56,107.94,106.75,107.53,209714200.0,0.0,107.53,2020-08-06
2629,SPY,2010-08-19,109.22,109.49,107.43,107.88,265847600.0,0.0,107.88,2020-08-06
2630,SPY,2010-08-18,109.54,110.38,108.91,109.79,182922100.0,0.0,109.79,2020-08-06
2631,SPY,2010-08-17,109.19,110.39,108.88,109.59,172270300.0,0.0,109.59,2020-08-06
2632,SPY,2010-08-16,107.57,108.61,107.18,108.26,147895300.0,0.0,108.26,2020-08-06
2633,SPY,2010-08-13,108.29,108.96,108.18,108.31,158698500.0,0.0,108.31,2020-08-06
2634,SPY,2010-08-12,107.65,109.02,107.6,108.63,239542600.0,0.0,108.63,2020-08-06
2635,SPY,2010-08-11,110.65,110.69,109.12,109.3,273406900.0,0.0,109.3,2020-08-06
2636,SPY,2010-08-10,112.03,112.98,111.37,112.38,242916300.0,0.0,112.38,2020-08-06
2637,SPY,2010-08-09,112.92,113.18,112.32,112.99,120800400.0,0.0,112.99,2020-08-06
2638,SPY,2010-08-06,111.74,112.57,110.92,112.39,239728300.0,0.0,112.39,2020-08-06
2639,SPY,2010-08-05,112.25,112.91,112.08,112.85,140473800.0,0.0,112.85,2020-08-06
2640,SPY,2010-08-04,112.53,113.11,112.16,112.97,158171700.0,0.0,112.97,2020-08-06
2641,SPY,2010-08-03,112.48,112.77,111.85,112.22,146657300.0,0.0,112.22,2020-08-06
2642,SPY,2010-08-02,111.99,112.94,111.54,112.76,188263200.0,0.0,112.76,2020-08-06
2643,SPY,2010-07-30,109.17,110.86,108.98,110.27,220070600.0,0.0,110.27,2020-08-06
2644,SPY,2010-07-29,111.52,111.82,109.41,110.29,220149100.0,0.0,110.29,2020-08-06
2645,SPY,2010-07-28,111.32,111.66,110.46,110.83,163056200.0,0.0,110.83,2020-08-06
2646,SPY,2010-07-27,112.17,112.29,111.11,111.55,204855600.0,0.0,111.55,2020-08-06
2647,SPY,2010-07-26,110.6,111.67,110.29,111.56,184445700.0,0.0,111.56,2020-08-06
2648,SPY,2010-07-23,109.24,110.57,108.93,110.41,222020800.0,0.0,110.41,2020-08-06
2649,SPY,2010-07-22,108.34,109.94,108.33,109.46,274781300.0,0.0,109.46,2020-08-06
2650,SPY,2010-07-21,109.04,109.07,106.63,107.07,264527000.0,0.0,107.07,2020-08-06
2651,SPY,2010-07-20,105.87,108.56,105.82,108.48,258162400.0,0.0,108.48,2020-08-06
2652,SPY,2010-07-19,107.05,107.63,106.22,107.29,186709000.0,0.0,107.29,2020-08-06
2653,SPY,2010-07-16,109.09,109.21,106.45,106.66,282693400.0,0.0,106.66,2020-08-06
2654,SPY,2010-07-15,109.61,110.06,108.17,109.68,232337900.0,0.0,109.68,2020-08-06
2655,SPY,2010-07-14,109.31,110.08,108.86,109.65,184426800.0,0.0,109.65,2020-08-06
2656,SPY,2010-07-13,109.15,110.09,108.93,109.66,213025900.0,0.0,109.66,2020-08-06
2657,SPY,2010-07-12,107.6,108.24,107.15,108.03,131283600.0,0.0,108.03,2020-08-06
2658,SPY,2010-07-09,107.13,107.97,106.93,107.96,144999900.0,0.0,107.96,2020-08-06
2659,SPY,2010-07-08,107.0,107.28,105.91,107.16,210842100.0,0.0,107.16,2020-08-06
2660,SPY,2010-07-07,103.13,106.24,103.02,106.11,253769400.0,0.0,106.11,2020-08-06
2661,SPY,2010-07-06,103.64,104.37,101.88,102.87,256935300.0,0.0,102.87,2020-08-06
2662,SPY,2010-07-02,103.11,103.42,101.62,102.2,233385200.0,0.0,102.2,2020-08-06
2663,SPY,2010-07-01,103.15,103.49,101.13,102.76,382924800.0,0.0,102.76,2020-08-06
2664,SPY,2010-06-30,103.92,104.88,102.88,103.22,284101700.0,0.0,103.22,2020-08-06
2665,SPY,2010-06-29,106.02,107.51,103.55,104.21,373649500.0,0.0,104.21,2020-08-06
2666,SPY,2010-06-28,108.03,108.32,107.14,107.53,169218600.0,0.0,107.53,2020-08-06
2667,SPY,2010-06-25,107.74,108.42,106.77,107.87,238726500.0,0.0,107.87,2020-08-06
2668,SPY,2010-06-24,108.69,108.83,107.14,107.42,268523600.0,0.0,107.42,2020-08-06
2669,SPY,2010-06-23,109.64,110.03,108.48,109.23,254639900.0,0.0,109.23,2020-08-06
2670,SPY,2010-06-22,111.41,111.9,109.41,109.57,239355400.0,0.0,109.57,2020-08-06
2671,SPY,2010-06-21,113.12,113.2,110.79,111.41,213140700.0,0.0,111.41,2020-08-06
2672,SPY,2010-06-18,111.83,112.13,111.37,111.73,174006600.0,0.531,111.73,2020-08-06
2673,SPY,2010-06-17,112.28,112.33,111.05,112.14,263185800.0,0.0,112.14,2020-08-06
2674,SPY,2010-06-16,111.42,112.42,111.2,111.96,216374000.0,0.0,111.96,2020-08-06
2675,SPY,2010-06-15,110.28,112.1,110.09,112.0,238268700.0,0.0,112.0,2020-08-06
2676,SPY,2010-06-14,110.52,111.12,109.4,109.51,207196100.0,0.0,109.51,2020-08-06
2677,SPY,2010-06-11,108.19,109.75,108.12,109.68,214128200.0,0.0,109.68,2020-08-06
2678,SPY,2010-06-10,107.86,109.28,106.04,109.15,317890600.0,0.0,109.15,2020-08-06
2679,SPY,2010-06-09,107.24,108.28,105.6,106.05,268023300.0,0.0,106.05,2020-08-06
2680,SPY,2010-06-08,105.57,106.83,104.65,106.62,357774300.0,0.0,106.62,2020-08-06
2681,SPY,2010-06-07,107.2,107.61,105.41,105.49,264609100.0,0.0,105.49,2020-08-06
2682,SPY,2010-06-04,108.61,109.33,106.46,106.82,398475600.0,0.0,106.82,2020-08-06
2683,SPY,2010-06-03,110.65,111.06,109.58,110.71,226618300.0,0.0,110.71,2020-08-06
2684,SPY,2010-06-02,108.08,110.34,107.51,110.33,240243700.0,0.0,110.33,2020-08-06
2685,SPY,2010-06-01,108.35,109.95,107.37,107.53,277909400.0,0.0,107.53,2020-08-06
2686,SPY,2010-05-28,110.64,110.72,108.85,109.37,297933500.0,0.0,109.37,2020-08-06
2687,SPY,2010-05-27,109.19,110.8,108.78,110.76,300870500.0,0.0,110.76,2020-08-06
2688,SPY,2010-05-26,108.48,109.47,106.85,107.17,349719300.0,0.0,107.17,2020-08-06
2689,SPY,2010-05-25,105.11,107.87,104.38,107.82,396505200.0,0.0,107.82,2020-08-06
2690,SPY,2010-05-24,108.52,109.39,107.61,107.71,269823000.0,0.0,107.71,2020-08-06
2691,SPY,2010-05-21,105.91,109.38,105.36,109.11,500909400.0,0.0,109.11,2020-08-06
2692,SPY,2010-05-20,109.38,109.89,107.47,107.54,530418300.0,0.0,107.54,2020-08-06
2693,SPY,2010-05-19,111.77,112.77,110.36,111.76,394742700.0,0.0,111.76,2020-08-06
2694,SPY,2010-05-18,114.88,115.22,112.03,112.4,360556800.0,0.0,112.4,2020-08-06
2695,SPY,2010-05-17,114.2,114.52,111.77,113.95,325739800.0,0.0,113.95,2020-08-06
2696,SPY,2010-05-14,115.12,115.33,112.87,113.89,345601400.0,0.0,113.89,2020-08-06
2697,SPY,2010-05-13,117.13,117.68,115.89,115.99,234452500.0,0.0,115.99,2020-08-06
2698,SPY,2010-05-12,116.29,117.62,116.09,117.45,235607100.0,0.0,117.45,2020-08-06
2699,SPY,2010-05-11,115.07,117.36,114.91,115.83,317849800.0,0.0,115.83,2020-08-06
2700,SPY,2010-05-10,115.81,116.65,114.91,116.16,396159600.0,0.0,116.16,2020-08-06
2701,SPY,2010-05-07,112.64,113.77,109.41,111.26,637558800.0,0.0,111.26,2020-08-06
2702,SPY,2010-05-06,116.26,117.0,105.0,112.94,647356600.0,0.0,112.94,2020-08-06
2703,SPY,2010-05-05,116.56,117.8,115.97,116.82,328973200.0,0.0,116.82,2020-08-06
2704,SPY,2010-05-04,119.01,119.03,116.92,117.52,360353400.0,0.0,117.52,2020-08-06
2705,SPY,2010-05-03,119.38,120.68,119.2,120.35,182747900.0,0.0,120.35,2020-08-06
2706,SPY,2010-04-30,120.88,121.01,118.78,118.81,270000900.0,0.0,118.81,2020-08-06
2707,SPY,2010-04-29,120.1,121.11,120.07,120.86,193775000.0,0.0,120.86,2020-08-06
2708,SPY,2010-04-28,119.05,119.68,118.27,119.38,300674100.0,0.0,119.38,2020-08-06
